angle,trackPos,speedX,speedY,rpm,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,accel,brake,steering,gear
0.0138176,-0.337536,14.2303,1.9356E-4,1746.83,7.35718,7.48815,7.866,8.55574,9.69795,11.5905,14.9385,21.7726,40.8534,200.0,20.4482,10.3634,7.14398,5.58672,4.70613,4.17589,3.85895,3.69127,3.64392,1.0,0.0,0.0,1
0.0137361,-0.337802,14.6573,-5.07163E-4,1792.89,7.35864,7.48963,7.86719,8.55707,9.6992,11.5915,14.9385,21.7691,40.8405,200.0,20.4554,10.3623,7.14212,5.58504,4.70487,4.17458,3.85751,3.68973,3.64233,1.0,0.0,0.0,1
0.0136974,-0.338113,15.0945,2.44419E-4,1849.8,7.36043,7.49132,7.86897,8.55903,9.70116,11.5936,14.9406,21.7689,40.8386,200.0,20.4555,10.359,7.13943,5.58268,4.70268,4.17255,3.85569,3.68808,3.64075,1.0,0.0,0.0,1
0.0136388,-0.338401,15.5806,8.71465E-5,1886.96,7.36182,7.49268,7.87056,8.56038,9.7025,11.5954,14.9417,21.7676,40.8318,200.0,20.4588,10.3564,7.13704,5.58064,4.70075,4.17102,3.85413,3.68652,3.63914,1.0,0.0,0.0,1
0.0135358,-0.338734,16.0072,-4.87512E-4,1951.39,7.36365,7.49438,7.87216,8.56213,9.704,11.5962,14.9422,21.7638,40.8177,200.0,20.466,10.3539,7.1346,5.57845,4.69875,4.16919,3.85217,3.68469,3.63733,1.0,0.0,0.0,1
0.0135067,-0.339089,16.4708,3.67305E-4,1997.07,7.3656,7.49646,7.87431,8.56421,9.7064,11.5991,14.9449,21.7652,40.8202,200.0,20.463,10.3496,7.13117,5.57556,4.69622,4.16687,3.85034,3.68274,3.63538,1.0,0.0,0.0,1
0.01344,-0.339422,16.9565,-1.04316E-4,2042.23,7.36755,7.49817,7.87601,8.56591,9.70814,11.6004,14.9464,21.7631,40.813,200.0,20.4674,10.3469,7.12848,5.57338,4.69435,4.16492,3.84839,3.68091,3.63354,1.0,0.0,0.0,1
0.0133284,-0.339799,17.3873,-4.21016E-4,2111.0,7.36951,7.50024,7.87789,8.56775,9.70989,11.6019,14.9469,21.7595,40.7977,200.0,20.4742,10.3441,7.12592,5.57087,4.6919,4.16284,3.84644,3.67883,3.63147,1.0,0.0,0.0,1
0.0132831,-0.339999,17.8783,4.24484E-4,2152.96,7.37073,7.50122,7.87902,8.5688,9.71092,11.6031,14.9473,21.7567,40.7924,200.0,20.48,10.3425,7.12409,5.56952,4.69068,4.16171,3.84534,3.67786,3.63025,1.0,0.0,0.0,1
0.013213,-0.340154,18.3803,9.49939E-6,2217.8,7.37134,7.50195,7.87965,8.56937,9.7116,11.603,14.9466,21.7519,40.78,200.0,20.4903,10.3424,7.12374,5.56844,4.68989,4.16069,3.84448,3.677,3.62952,1.0,0.0,0.0,1
