angle,trackPos,speedX,speedY,rpm,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,accel,brake,steering,gear
0.016732,-0.339866,16.2003,-6.05725E-4,1974.01,7.37024,7.50537,7.88846,8.58557,9.73882,11.6511,15.0379,21.9663,41.5278,200.0,20.0462,10.2477,7.08396,5.54818,4.6785,4.15454,3.84155,3.67651,3.63123,1.0,0.0,0.0,1
0.0166877,-0.340221,16.6658,4.19295E-4,2015.78,7.37231,7.50745,7.89038,8.58772,9.74103,11.6532,15.0402,21.9663,41.5271,200.0,20.045,10.2441,7.08066,5.54556,4.67614,4.15247,3.83948,3.67456,3.62927,1.0,0.0,0.0,1
0.0166348,-0.340576,17.1276,-8.85251E-6,2067.84,7.37415,7.50928,7.89237,8.58942,9.74306,11.6552,15.0419,21.9651,41.5235,200.0,20.0467,10.2402,7.07778,5.54287,4.67394,4.15027,3.83752,3.67249,3.62744,1.0,0.0,0.0,1
0.0165194,-0.340953,17.5952,-0.00110155,2130.39,7.37634,7.51123,7.89413,8.59127,9.74491,11.6568,15.0427,21.9611,41.5072,200.0,20.0534,10.238,7.07513,5.54058,4.67163,4.14819,3.83533,3.67053,3.62524,1.0,0.0,0.0,1
0.0164564,-0.341309,18.0345,5.53882E-6,2169.13,7.3783,7.51306,7.89612,8.59321,9.74673,11.6586,15.0445,21.9596,41.5015,200.0,20.0549,10.2342,7.07222,5.53809,4.66935,4.14605,3.83337,3.6687,3.62329,1.0,0.0,0.0,1
0.0163892,-0.341664,18.4749,-5.35934E-4,2234.34,7.38013,7.51514,7.89794,8.59515,9.74877,11.6606,15.0462,21.9576,41.4958,200.0,20.0578,10.2311,7.06907,5.53523,4.66708,4.14398,3.83142,3.66675,3.62146,1.0,0.0,0.0,1
0.0163401,-0.342063,18.9317,2.18353E-4,2283.54,7.38232,7.51709,7.90005,8.59744,9.75116,11.6629,15.0483,21.9573,41.4948,200.0,20.0568,10.2271,7.06582,5.53241,4.6647,4.14168,3.82935,3.66443,3.61914,1.0,0.0,0.0,1
0.0162666,-0.342463,19.3978,5.04949E-4,2335.33,7.38464,7.51917,7.90239,8.59972,9.75333,11.6654,15.0504,21.9558,41.4889,200.0,20.0591,10.2227,7.06216,5.52943,4.66189,4.13916,3.82703,3.66235,3.61707,1.0,0.0,0.0,1
0.0162037,-0.342862,19.8711,1.99996E-4,2403.95,7.38672,7.52136,7.90439,8.60197,9.75539,11.6678,15.0526,21.955,41.4852,200.0,20.0593,10.2186,7.05885,5.5266,4.65925,4.13689,3.82471,3.66016,3.61487,1.0,0.0,0.0,1
0.0161088,-0.343284,20.3606,3.58463E-4,2455.65,7.38904,7.52368,7.90666,8.60416,9.75764,11.6697,15.0538,21.952,41.4752,200.0,20.065,10.2154,7.05535,5.52367,4.65665,4.13439,3.82251,3.65784,3.61243,1.0,0.0,0.0,1
0.0160273,-0.343728,20.859,-4.88446E-5,2521.74,7.39148,7.52608,7.90892,8.60642,9.76006,11.6721,15.0558,21.95,41.4681,200.0,20.0674,10.2108,7.05149,5.52071,4.65393,4.13179,3.81995,3.65552,3.60999,1.0,0.0,0.0,1
