angle,trackPos,speedX,speedY,rpm,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,accel,brake,steering,gear
0.010218,-0.333407,0.1594,-0.0182627,1049.03,7.33411,7.61238,8.51197,10.4521,14.8089,21.5417,27.9868,40.063,71.4234,200.0,48.8675,20.9468,13.8941,10.5247,7.23094,5.13856,4.21035,3.78577,3.6665,1.0,0.0,0.22526349127292633,1
0.0103453,-0.333407,0.158705,-0.020075,942.478,7.33411,7.61248,8.51253,10.4534,14.8121,21.5489,27.9994,40.0884,71.5055,200.0,48.7746,20.931,13.8877,10.5213,7.22953,5.13781,4.21011,3.78552,3.6665,1.0,0.0,0.225425586104393,1
0.0104097,-0.333407,0.414629,-3.37407E-4,942.478,7.33411,7.61271,8.51282,10.4542,14.8135,21.5524,28.0051,40.101,71.5469,200.0,48.7232,20.9227,13.8845,10.5191,7.22851,5.13752,4.21001,3.78552,3.66638,1.0,0.0,0.22550758719444275,1
0.0103243,-0.33343,0.793662,0.019824,942.478,7.33423,7.61262,8.51257,10.4534,14.8116,21.5479,27.9975,40.0848,71.4937,200.0,48.7845,20.9323,13.8878,10.5213,7.2293,5.13788,4.20995,3.78552,3.66638,1.0,0.0,0.2254134714603424,1
0.0101855,-0.333474,1.17101,0.0290794,942.478,7.33447,7.61271,8.51219,10.4524,14.8086,21.5403,27.9845,40.0577,71.4058,200.0,48.8865,20.949,13.894,10.5251,7.23056,5.13814,4.21003,3.78528,3.66602,1.0,0.0,0.225264772772789,1
0.00995189,-0.333518,1.52077,0.0623685,942.478,7.33472,7.61244,8.51139,10.4503,14.8033,21.5278,27.963,40.0119,71.2592,200.0,49.063,20.9777,13.9066,10.5308,7.23309,5.13908,4.21032,3.7854,3.66589,1.0,0.0,0.22499532997608185,1
0.0096305,-0.333563,1.86714,0.0361831,942.478,7.33496,7.61204,8.51004,10.4471,14.7951,21.5094,27.9323,39.9487,71.0584,200.0,49.3084,21.0182,13.922,10.5393,7.23655,5.14033,4.21067,3.7854,3.66565,1.0,0.0,0.22461478412151337,1
0.00935585,-0.333518,2.22705,0.0737637,942.478,7.33459,7.61124,8.50847,10.4439,14.7878,21.4932,27.9049,39.8928,70.8811,200.0,49.5238,21.0556,13.9374,10.5475,7.24053,5.14212,4.21169,3.78589,3.66589,1.0,0.0,0.22423644363880157,1
0.00896627,-0.333363,2.5671,0.0981578,942.478,7.33374,7.60949,8.50534,10.4387,14.776,21.4681,27.8642,39.8102,70.629,200.0,49.8453,21.1118,13.9611,10.5616,7.2471,5.14527,4.21376,3.78723,3.6665,1.0,0.0,0.22364172339439392,1
0.00860674,-0.333252,2.91568,0.109102,942.478,7.33313,7.60803,8.50274,10.434,14.7656,21.4456,27.8271,39.7366,70.399,200.0,50.141,21.164,13.9824,10.5738,7.25251,5.14794,4.21519,3.78809,3.66724,1.0,0.0,0.2231132984161377,1
0.00809461,-0.333119,3.25374,0.122257,942.478,7.3324,7.60615,8.49926,10.4274,14.7507,21.4142,27.7747,39.6308,70.0744,200.0,50.567,21.2377,14.0129,10.5911,7.26046,5.15154,4.21725,3.78943,3.66797,1.0,0.0,0.22237657010555267,1
0.0076316,-0.333008,3.59874,0.140118,942.478,7.33191,7.60464,8.49626,10.4217,14.738,21.3858,27.7282,39.536,69.7838,200.0,50.9566,21.3031,14.0402,10.6065,7.26774,5.15484,4.21905,3.79053,3.66858,1.0,0.0,0.22171637415885925,1
0.00698024,-0.332919,3.94527,0.150058,942.478,7.3313,7.60271,8.49261,10.4144,14.7206,21.3477,27.6642,39.4063,69.3847,200.0,51.508,21.3941,14.0772,10.627,7.27656,5.15888,4.22109,3.7915,3.66907,1.0,0.0,0.22083038091659546,1
0.00640232,-0.332852,4.28936,0.165609,942.478,7.33081,7.60113,8.48934,10.4075,14.705,21.3135,27.608,39.2923,69.0337,200.0,52.0062,21.4763,14.1097,10.645,7.28459,5.16219,4.22292,3.7926,3.66931,1.0,0.0,0.22005188465118408,1
0.00563699,-0.332764,4.63277,0.176697,942.478,7.33032,7.5989,8.48498,10.399,14.6846,21.268,27.5332,39.1407,68.5724,200.0,52.6811,21.5842,14.1526,10.6693,7.29541,5.16702,4.22544,3.79382,3.66992,1.0,0.0,0.21902142465114594,1
0.00494415,-0.332675,4.97599,0.191344,942.478,7.32983,7.59706,8.48092,10.3909,14.666,21.2277,27.4666,39.0058,68.1588,200.0,53.3076,21.6857,14.1936,10.691,7.30517,5.17116,4.22772,3.79517,3.67041,1.0,0.0,0.21808262169361115,1
0.00406963,-0.332409,5.31903,0.20211,942.478,7.32825,7.59386,8.47489,10.3796,14.6412,21.1745,27.3803,38.8322,67.6403,200.0,54.1315,21.8168,14.2465,10.7214,7.3194,5.17791,4.23141,3.79749,3.67175,1.0,0.0,0.216799795627594,1
