angle,trackPos,speedX,speedY,rpm,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,accel,brake,steering,gear
0.00789196,-0.340088,24.0517,3.37042E-4,2936.55,7.37073,7.49404,7.86339,8.54165,9.66609,11.5259,14.8007,21.4051,39.6677,200.0,21.3048,10.5015,7.1909,5.60485,4.71128,4.17396,3.85222,3.68066,3.62964,1.0,0.0,0.0,1
0.00779516,-0.340199,24.6373,2.5985E-4,3014.16,7.37134,7.49477,7.86381,8.54189,9.6659,11.5253,14.7985,21.3965,39.6491,200.0,21.3283,10.5031,7.19109,5.60448,4.71071,4.17342,3.85162,3.67999,3.62903,1.0,0.0,0.0,1
0.00769169,-0.34031,25.2358,2.19188E-4,3100.59,7.37195,7.4952,7.8641,8.54197,9.66577,11.5243,14.7962,21.3867,39.6287,200.0,21.3542,10.5053,7.1916,5.60445,4.71084,4.17307,3.85131,3.67942,3.62842,1.0,0.0,0.0,1
0.00759346,-0.340443,25.8519,3.49739E-5,3186.17,7.37268,7.49575,7.86461,8.54222,9.66549,11.5237,14.794,21.3781,39.6103,200.0,21.3784,10.5073,7.1915,5.60399,4.71038,4.17239,3.85047,3.67884,3.62769,1.0,0.0,0.0,1
0.00749189,-0.340598,26.4833,-2.32507E-5,3273.59,7.37341,7.49633,7.86511,8.54275,9.6658,11.5231,14.7918,21.3689,39.592,200.0,21.4019,10.5083,7.19118,5.60352,4.70946,4.17172,3.8497,3.67797,3.62683,1.0,0.0,0.0,1
0.00738603,-0.340754,27.1304,-2.16924E-4,3365.56,7.37439,7.49719,7.86552,8.54316,9.66596,11.5228,14.7901,21.3604,39.5742,200.0,21.4257,10.5093,7.19079,5.60265,4.70877,4.17102,3.849,3.67725,3.62585,1.0,0.0,0.0,1
0.00727112,-0.340931,27.793,-1.51643E-4,3459.86,7.37524,7.49792,7.86637,8.54377,9.66613,11.5227,14.7881,21.3505,39.5565,200.0,21.4492,10.5106,7.1903,5.60191,4.70787,4.17004,3.84802,3.67627,3.625,1.0,0.0,0.0,1
0.00715477,-0.341131,28.469,-2.1237E-4,3560.7,7.37634,7.49902,7.86732,8.54438,9.66658,11.5225,14.7863,21.3411,39.5381,200.0,21.4714,10.5112,7.18963,5.60106,4.70684,4.16907,3.84717,3.67529,3.6239,1.0,0.0,0.0,1
0.00703222,-0.341353,29.1588,-8.475E-5,3666.27,7.37756,7.5,7.86823,8.54511,9.66705,11.5223,14.7844,21.332,39.5201,200.0,21.4956,10.512,7.189,5.60012,4.70573,4.16794,3.84607,3.67419,3.62268,1.0,0.0,0.0,1
0.00690777,-0.341597,29.8623,-1.031E-4,3779.16,7.37891,7.50122,7.86922,8.54603,9.66774,11.5224,14.7829,21.3221,39.5022,200.0,21.5196,10.513,7.18801,5.59883,4.70449,4.16676,3.84485,3.67285,3.62134,1.0,0.0,0.0,1
